3009,Пюре Спелёнок Персик,,,13.00,52
3010,Пюре Спелёнок Персик + Банан + Яблоко со сливками,,1.50,16.00,77
3011,Пюре Спелёнок Тыква с витамином С.,,,7.00,28
3012,Пюре Спелёнок Яблоко + 4 злака,0.60,1.00,11.50,48
3013,Пюре Спелёнок Яблоко + 4 злака со сливками,0.60,1.00,11.50,57
3014,Пюре Спелёнок Яблоко + Груша + Персик с творогом,2.00,,13.00,60
3015,Пюре Спелёнок Яблоко + Груша + Слива со сливками,0.50,1.50,16.00,77
3016,Пюре Спелёнок Яблоко + Клубника со сливками,0.50,1.50,16.00,77
3017,Пюре Спелёнок Яблоко с витамином С.,0.30,,11.00,44
3018,Пюре Спелёнок Яблоко с творогом,2.00,,15.00,68
3019,Пюре Спелёнок Яблоко со сливками,,1.50,16.00,77
3020,Пюре Тёма Говядина с кабачками,5.00,6.00,5.90,100
3021,Пюре Тёма Говядина с рисом,5.50,6.00,5.80,99
3022,Пюре Тёма Говядина с сердцем,9.00,9.00,2.40,145
3023,Пюре Тёма Говядина с языком,9.00,9.00,2.40,145
3024,Пюре Тёма Кролик,8.50,11.00,2.40,143
3025,Пюре Тёма Мясо цыплят с говядиной,10.00,12.00,3.50,162
3026,Пюре Тёма Петушок,9.00,9.00,2.40,126
3027,Пюре Тёма Свинина,8.50,11.00,2.40,143
3028,Пюре ФрутоНяня Брокколи,1.00,,4.00,20
3029,Пюре ФрутоНяня Витаминный салатик,,,15.30,61
3030,Пюре ФрутоНяня из говядины с печенью,10.00,7.00,,103
3031,Пюре ФрутоНяня из говядины с языком и сердцем,10.50,7.00,,105
3032,Пюре ФрутоНяня из мяса ягненка,13.50,10.00,,144
3033,Пюре ФрутоНяня из свинины,14.50,12.00,,166
3034,Пюре ФрутоНяня из слив,,,12.30,49
3035,Пюре ФрутоНяня из телятины,12.50,6.00,,104
3036,Пюре ФрутоНяня из цветной капусты,1.00,,4.00,20
3037,Пюре ФрутоНяня из цыпленка,14.50,3.00,,85
3038,Пюре ФрутоНяня из яблок и абрикосов со сливками,0.60,1.00,15.50,73
3039,Пюре ФрутоНяня из яблок и груш с творогом,1.00,,17.30,73
3040,Пюре ФрутоНяня из яблок со сливками,0.50,1.00,15.00,71
3041,"Пюре ФрутоНяня из яблок, черной и красной смородины",,,14.00,56
3042,Пюре ФрутоНяня Овощной салатик,0.50,,5.50,24
3043,Пюре ФрутоНяня Фруктовый салатик,,,13.20,53
3044,Пюре ФрутоНяня Цыпленок с рисом и овощами,4.00,3.00,7.00,71
3045,Пюре ФрутоНяня Экзотический салатик,,,16.10,64
3046,Пюре ФрутоНяня Ягодный салатик,,,13.90,56
3047,Пюре ФрутоНяня Ягодный салатик со сливками,0.50,0.30,15.50,67
3048,Равиоли,15.50,8.00,29.70,245
3049,Рагу Gerber из кролика со шпинатом,3.30,2.80,7.70,72
3050,Рагу Gerber из телятины с тыквой и морковью,3.00,2.20,5.70,60
3051,Разрыхлитель теста,0.10,,19.60,79
3052,Раки морские вареные,20.50,0.70,0.30,90
3053,Раки морские свежие,18.80,1.30,0.50,89
3054,Раки речные вареные,20.30,1.30,1.00,97
3055,Раки речные свежие,15.50,1.00,1.20,76
3056,Ракушка Myllyn Paras,10.40,1.10,71.50,344
3057,Рамбутан,0.60,0.20,19.00,82
3058,Рапана,16.70,1.10,,77
3059,Рапс,30.80,43.60,7.20,544
3060,Рассольник,1.40,2.00,5.00,42
3061,Рассольник Yelli Петербургский,9.50,1.00,70.00,330
3062,Расторопша пятнистая сухая,24.00,10.00,52.50,396
3063,Рахат-лукум,0.80,0.70,79.40,316
3064,Рахат-лукум Пеко Калейдоскоп,,,81.80,314
3065,Рахат-лукум Пеко Мозаика,,,82.00,314
3066,Рахат-лукум Пеко Цитрусовый,,,81.80,314
3067,Рахат-лукум с фисташками,0.90,1.00,83.00,327
3068,Ревень,0.70,0.10,2.50,13
3069,Редис,1.20,0.10,3.40,19
3070,Редька белая,1.40,,4.10,21
3071,Редька зелёная,2.00,0.20,6.50,32
3072,Редька красная,1.20,0.10,3.40,20
3073,Редька маргеланская (китайская),1.20,,4.10,21
3074,Редька чёрная,1.90,0.20,6.70,35
3075,Репа,1.50,0.10,6.20,30
3076,Ржаное сусло,19.00,1.00,61.80,315
3077,Ржаные отруби,11.20,3.20,32.00,221
3078,Ржаные отруби Диадар Бородинские хрустящие,13.20,3.20,27.00,190
3079,Ржаные отруби Ого!,13.00,2.00,40.00,274
3080,Ржаные хлопья,6.40,3.20,82.60,343
3081,Ржаные хлопья Myllyn Paras,9.70,2.00,61.30,305
3082,Ригатони,8.00,1.20,42.90,220
3083,Рис 4 сезона для жарки,2.00,0.50,22.00,110
3084,Рис Bravolli Карнароли для ризотто,7.00,1.00,80.00,360
3085,Рис Makfa длиннозерный,7.00,1.00,74.00,333
3086,Рис Makfa длиннозерный в пакетиках,7.00,1.00,74.00,333
3087,Рис Makfa длиннозерный пропаренный,7.00,1.00,74.00,333
3088,Рис Makfa длиннозерный пропаренный в пакетиках,7.00,1.00,74.00,333
3089,Рис Makfa круглозерный,7.00,1.00,74.00,333
3090,Рис Makfa круглозерный в пакетиках,7.00,1.00,74.00,333
3091,Рис Yelli Басмати с овощами Бириани,7.00,1.00,77.00,350
3092,Рис Агро-Альянс бурый Slim&Fit,7.50,2.00,77.00,380
3093,Рис Агро-Альянс для плова,6.50,9.00,79.00,420
3094,Рис Агро-Альянс для ризотто Арборио,6.50,1.00,75.00,340
3095,Рис Агро-Альянс для суши и японской кухни,8.00,0.40,77.00,340
3096,Рис Агро-Альянс Жасмин,7.50,0.20,76.00,340
3097,Рис Агро-Альянс красный Рубин,7.50,2.00,69.00,340
3098,Рис Агро-Альянс кубанский Элитный,6.50,0.50,75.00,330
3099,Рис Агро-Альянс пропаренный Gold,6.50,1.00,79.00,350
3100,Рис Агро-Альянс Смесь золотистого и дикого,8.00,1.00,76.00,340
3101,Рис Агро-Альянс Супер Басмати,9.50,0.20,75.00,340
3102,Рис Агро-Альянс черный Южная ночь,6.50,2.50,52.00,260
3103,Рис Арборио,6.50,0.70,75.40,330
3104,Рис белый,6.70,0.70,78.90,344
3105,Рис белый вареный,2.20,0.50,24.90,116
3106,Рис бурый,7.40,1.80,72.90,337
3107,Рис Дикий + Парбоилд Worlds Rice,13.70,1.00,74.20,358
3108,Рис дикий вареный,4.00,0.30,21.10,100
3109,Рис дикий чёрный,4.10,0.40,21.00,101
3110,Рис длиннозерный,7.10,0.70,78.00,365
3111,Рис для суши,7.00,0.60,75.20,342
3112,Рис Жменька Арборио,6.70,1.50,78.50,354
3113,Рис Жменька длиннозернистый,7.00,1.00,71.40,330
3114,Рис Жменька Жасмин,6.90,0.20,73.40,331
3115,Рис Жменька круглозернистый,7.00,1.00,71.40,330
3116,Рис Жменька нешлифованный,8.00,3.90,52.00,285
3117,Рис Жменька Отборный,7.00,1.00,71.40,330
3118,Рис Жменька пропаренный,7.30,0.20,75.40,341
3119,Рис Жменька пропаренный Gold,7.30,0.20,75.40,341
3120,Рис Жменька Супер Басмати,7.10,0.20,71.20,322
3121,Рис Жменька Суши,7.20,0.30,79.00,347
3122,Рис золотистый,8.10,0.40,78.00,349
3123,Рис Карнароли,7.50,2.60,62.50,303
3124,Рис коричневый,6.30,4.40,65.10,331
3125,Рис коричневый вареный,2.60,0.90,22.80,110
3126,Рис красный нешлифованный,10.50,2.50,70.50,362
3127,Рис круглозерный шлифованный,0.10,0.40,79.00,350
3128,Рис Мистраль Акватика Color Mix,8.80,2.30,72.80,356
3129,Рис Мистраль Акватика Дикий,14.00,0.50,72.00,357
3130,Рис Мистраль круглозерный,0.10,0.40,79.50,355
3131,Рис Мистраль пропаренный,7.10,0.70,79.30,361
3132,Рис Мистраль Самарканд красный круглозерный,8.00,0.50,75.80,320
3133,Рис Националь Здоровье,7.50,2.00,73.00,340
3134,Рис нешлифованный вареный,2.70,0.70,36.00,125
3135,Рис Нишики,7.00,2.00,56.00,277
3136,Рис Пассим круглозёрный Приморский,7.00,1.00,74.00,333
3137,Рис полированный,7.00,1.00,71.40,330
3138,Рис рассыпчатый,2.40,0.20,24.90,113
3139,Рис Увелка круглозерный,7.00,1.00,71.10,330
3140,Рис Увелка круглозерный шлифованный,8.00,1.00,76.00,340
3141,Рис Фушигон,7.00,0.60,77.30,340
3142,Рисовая бумага,5.80,,77.00,333
3143,Рисовая бумага Сэн Сой Премиум,5.80,,77.40,333
3144,Рисовая каша Nestle безмолочная,6.50,1.00,86.50,381
3145,Рисовая каша Nestle молочная с бананом,12.00,10.00,70.90,422
3146,Рисовая каша Nestle молочная с яблоком,12.00,10.00,70.90,422
3147,Рисовая каша Малютка молочная с курагой,12.20,15.20,65.50,448
3148,Рисовая каша Малютка молочная с соком персика,13.00,10.00,70.00,422
3149,Рисовая каша на воде,1.50,0.10,17.40,78
3150,Рисовая каша на молоке,2.50,3.10,16.00,97
3151,Рисовая каша ФрутоНяня безмолочная с яблоком и абрикосом,0.50,,13.00,54
3152,Рисовая кашка Heinz абрикос чернослив молочная,13.00,11.10,68.00,422
3153,Рисовая кашка Heinz низкоаллергенная без молока,7.90,0.60,85.00,377
3154,Рисовая кашка ФрутоНяня молочная жидкая,2.10,2.00,10.60,68
3155,Рисовая манка Гарнец безглютеновая,7.00,0.50,78.00,340
3156,Рисовые отруби,13.40,20.90,28.90,316
3157,Рисовые хлопья,7.00,2.00,77.00,360
3158,Рисовые хлопья Myllyn Paras,7.00,1.00,77.00,360
3159,Рисовые хлопья Myllyn Paras для каши,7.00,1.00,77.00,360
3160,Рогалик,7.90,10.80,57.20,357
3161,Рожки Myllyn Paras,10.40,1.10,71.50,344
3162,Рожки сдобные,8.30,12.10,50.50,345
3163,Рожь (зерна),9.90,2.20,55.80,283
3164,Розмарин,3.30,5.90,20.70,131
3165,Розмарин сушеный,4.80,15.20,64.00,331
3166,Розовая эссенция,,,,
3167,Ролл Авокадо,2.00,1.30,21.20,105
3168,Ролл Аляска,4.20,2.70,12.20,90
3169,Ролл Ацуй маки,5.80,5.70,15.50,137
3170,Ролл Беруто дайкон,0.30,0.40,23.40,99
3171,Ролл Бутанику кимути,5.10,6.90,15.20,144
3172,Ролл Гейша маки,5.70,7.20,17.40,158
3173,Ролл Дзитаку,6.40,6.10,16.80,148
3174,Ролл Дракон маки,4.80,11.40,16.70,189
3175,Ролл Инари спайси,6.00,4.80,13.80,123
3176,Ролл Кагувасэ,7.20,6.50,20.90,171
3177,Ролл Кадзи сякэ,6.50,5.90,15.80,142
3178,Ролл Калифорния,7.00,8.80,17.20,176
3179,Ролл Кани хината,4.40,6.20,12.70,124
3180,Ролл Каппа маки,1.70,0.70,19.20,90
3181,Ролл Каруй,0.10,0.30,10.80,46
3182,Ролл Киото,8.40,6.30,16.00,155
3183,Ролл Кирои,4.80,8.30,16.30,159
3184,Ролл Кунсэй батакон,8.30,8.90,15.10,174
3185,Ролл Манацуби,4.50,3.40,12.60,99
3186,Ролл Масиро дайкон,2.30,2.00,11.10,71
3187,Ролл Мидори сякэ,9.80,6.50,13.50,152
3188,Ролл Овара,6.50,5.90,15.80,143
3189,Ролл Окинава,5.80,4.80,18.00,139
3190,Ролл Радуга,3.50,2.40,17.30,105
3191,Ролл Рок-н-ролл,5.30,5.60,16.50,138
3192,Ролл Супайсу тэмпура,8.50,6.70,16.50,160
3193,Ролл Сякэ,6.80,2.70,19.30,128
3194,Ролл Сякэ кунсей маки,6.00,5.50,18.10,146
3195,Ролл Сякэ унаги маки,8.50,7.10,13.10,150
3196,Ролл Тамаго маки,7.00,7.00,13.50,145
3197,Ролл Тануки,9.70,11.50,14.40,201
3198,Ролл Тануки фурай маки,5.50,6.60,18.20,154
3199,Ролл Тори ясай,6.50,8.30,5.60,160
3200,Ролл Тэкка маки,2.80,1.70,19.20,105
3201,Ролл Тэмпура,6.10,3.60,18.00,129
3202,Ролл Унаги,5.30,8.30,19.20,173
3203,Ролл Унаги кани,9.80,18.00,19.20,277
3204,Ролл Унаги тидзу,10.90,8.40,11.60,165
3205,Ролл Унаги урамаки,6.10,7.50,15.00,152
3206,Ролл Филадельфия,9.70,6.70,10.80,142
3207,Ролл Харумаки,14.40,15.20,11.90,242
